,coherent,incoherent,nonadapting
0,0.6400116169858787,0.639998513076957,0.6400116169858787
100,0.6384246830517618,0.6383956230146315,0.6384246830517618
200,0.6364722174067402,0.6364431568732948,0.6364722174067402
300,0.634347697352042,0.6342288986832133,0.634347697352042
400,0.6321244021320914,0.6318690190652319,0.6321244021320914
500,0.6298857621823761,0.6294395445204527,0.6298857621823761
600,0.627692050811688,0.6270182421228737,0.627692050811688
700,0.6255525295172669,0.6246213637229651,0.6255525295172669
800,0.6234832819206306,0.6222501825421789,0.6234832819206306
900,0.6215217482154747,0.6199254314298045,0.6215198653646384
1000,0.6197201918323532,0.6176874966944383,0.6196962466602027
1100,0.6180244887741103,0.6156291656791835,0.6179680221560504
1200,0.6163818960200816,0.6138218576185331,0.6162987989476733
1300,0.6147668966729384,0.6120724874686363,0.6146771522534955
1400,0.6131813951557757,0.6102517468458646,0.6131167937422338
1500,0.6116548891975571,0.6083229269987793,0.6116567184682973
1600,0.6102446200830339,0.6063427794902673,0.6103642935069509
1700,0.609035448600215,0.6044622534904667,0.6092750356324247
1800,0.6080265694955561,0.6029271206259211,0.6082106343468922
1900,0.6070118328008655,0.6018732312660682,0.6070617357233749
2000,0.605900617241957,0.6007942169372779,0.6058458012924968
2100,0.6047712102626125,0.5995813557418631,0.6047078086104347
2200,0.6038604406878673,0.5984236520406172,0.6039049834413328
2300,0.603145167321449,0.5974551658031936,0.6033327781790224
2400,0.6023710539027852,0.5965116479932034,0.6026334466578817
2500,0.6014712945597004,0.5955913336283131,0.6017294439123966
2600,0.6005590217435188,0.5947497929116263,0.6008294342965852
2700,0.5999084782555668,0.5939907967436064,0.6002684939619197
2800,0.5994735919241668,0.5932683041012282,0.599728065314721
2900,0.598906793458781,0.5925735662882375,0.5991683808108768
3000,0.5980896523943813,0.591931498943152,0.5986257694769911
3100,0.5971580207404661,0.591381247162564,0.5980928810259681
3200,0.5965026519814942,0.5908853662820757,0.5975920048132672
3300,0.5962376017846323,0.5904019708327652,0.5971522234200436
3400,0.5958565904695832,0.5899195018617687,0.5967859370083317
3500,0.5952177944244669,0.5894566619981003,0.5965009263213549
3600,0.5945053302882163,0.5890624813859856,0.5962929522527665
3700,0.5941287112362994,0.5887600360756496,0.5961586080905165
3800,0.5938478416288309,0.5884702841457311,0.5960899547777038
3900,0.593421905446864,0.5881809229174723,0.5960788926902788
4000,0.5928636911549472,0.5879213420573544,0.5961157864056952
4100,0.5923968655307496,0.5877059134374709,0.5961913645517692
4200,0.5921603249682035,0.5875085778521996,0.5962964124299487
4300,0.5918864847818227,0.587327750115895,0.5964221549683949
4400,0.5914718743987003,0.5871712955177573,0.5965604875619437
4500,0.5909778256947342,0.5870371432842707,0.5967046627099883
4600,0.5906281089690782,0.5869212296391164,0.5968490983841706
4700,0.5904430467673745,0.5868221233310946,0.5969890560671219
4800,0.5901981022912601,0.5867383555139347,0.5971219727547262
4900,0.5898524538564042,0.5866683820427147,0.5972445268479325
5000,0.5895001506555239,0.5866117907245216,0.5973536300035982
5100,0.5893087987502945,0.5865673987144311,0.5974465921072581
5200,0.5891564753712406,0.5865333907456658,0.5975205275536032
5300,0.5889209206926942,0.5865091911765646,0.5975721308921798
5400,0.5886019829586548,0.5864936156975297,0.5975990681649539
5500,0.58831614078901,0.586485854911604,0.597600096813237
5600,0.588210652406558,0.5864852844359191,0.5975750656177387
5700,0.588124631688903,0.5864911086844636,0.5975190117230746
5800,0.5879413595602224,0.5865023303573184,0.597430662140921
5900,0.5876726147078468,0.5865180840919337,0.5973165855494337
6000,0.5874550214945798,0.5865379202485463,0.5971820295643597
6100,0.5874449158133298,0.5865616783109905,0.5970309131685383
6200,0.5874482246638445,0.5865889273617916,0.5968658259750018
6300,0.5873088409223396,0.5866186709691752,0.5966880271042022
6400,0.5870349325961706,0.5866488340276291,0.596495344544895
6500,0.5867982003725499,0.5866812646075509,0.5962768705783241
6600,0.5868029583403992,0.5867164883685003,0.5960664490811162
6700,0.5867963363711314,0.5867526856491282,0.5958910081855497
6800,0.586728624500434,0.586789732560545,0.5957576487945216
6900,0.5866638583410783,0.586827589120856,0.5956536264033576
7000,0.5866298106518988,0.5868655988419189,0.5955463316286275
7100,0.586589820633215,0.5869048306686363,0.5953832709816111
7200,0.5865512201774546,0.5869436899023751,0.5951696844143242
7300,0.586518319817688,0.5869812227560024,0.5949845387697157
7400,0.5864898109144503,0.5870179039641894,0.5948169077513559
7500,0.5864657139960345,0.5870538751300145,0.5946390619159636
7600,0.5864461841649318,0.5870896176540044,0.5944633324992733
7700,0.5864315462693297,0.5871234612257041,0.5943056059878812
7800,0.5864217954235869,0.5871559652903804,0.594187022041915
7900,0.5864163511395741,0.5871868493194037,0.5941199837927703
8000,0.5864146354692915,0.5872159135022449,0.594108680081249
8100,0.5864171641425097,0.5872429034565786,0.5941513639915932
8200,0.5864232319995318,0.5872671796342795,0.5942434736208805
8300,0.5864327142566585,0.5872894700989881,0.5943784875724809
8400,0.586445496461341,0.587309809445979,0.5945486759363801
8500,0.5864611999723579,0.5873282161720773,0.5947468308982073
8600,0.5864798045512312,0.5873446098184313,0.594965629724912
8700,0.5865014186727648,0.587358173102256,0.5951953492421428
8800,0.586524966059881,0.587369974567967,0.5954299989976756
8900,0.5865499482568566,0.5873798374525333,0.595663327005096
9000,0.5865767719424237,0.5873879017198644,0.5958896397688802
9100,0.5866079778660663,0.5873941065165921,0.5961038364724665
9200,0.586641124375814,0.5873980412489428,0.5963024594099061
9300,0.5866720166100959,0.5873996210986947,0.5964846707459978
9400,0.5866992620867603,0.5873993471695478,0.5966475683646648
9500,0.5867242703751538,0.5873974813216829,0.5967867608825008
9600,0.5867512528066073,0.5873939158171645,0.5969013891864707
9700,0.5867881168566906,0.5873880942156238,0.5969928100577001
9800,0.5868366879687961,0.5873811099601107,0.5970570681583744
9900,0.5868780616242968,0.5873729076492568,0.5970916921623112
10000,0.5869022806544288,0.5873637921281115,0.5970964034658558
10100,0.5869115658681412,0.5873540784967105,0.597072606956133
10200,0.5869203141640411,0.5873427602100337,0.59701988371443
10300,0.5869568246710906,0.587330972374429,0.5969368298602468
10400,0.5870701977496073,0.587318661989887,0.5968237101555347
10500,0.5871743191033061,0.5873059565474119,0.5966824890023347
10600,0.5871924887354883,0.5872925574484741,0.5964887706320976
10700,0.5871131385128638,0.587278027390898,0.5962355354229301
10800,0.5869898230410048,0.5872632608625844,0.5960756800453783
10900,0.5869412111959356,0.5872482242812455,0.5960425637005247
11000,0.5871100944080492,0.5872332363214433,0.596028547726829
11100,0.5873181062206869,0.587218704108252,0.595900830372177
11200,0.5873370820611612,0.5872035723680793,0.5958107789339043
11300,0.58715648983547,0.5871888410369326,0.595848183258333
11400,0.5869864542841644,0.5871744684620858,0.5960091246638841
11500,0.5871491698765443,0.5871605624020221,0.5961980108369
11600,0.5873693841944201,0.5871467172798278,0.5962701136328623
11700,0.5873841036228957,0.5871323832468676,0.5963537627217786
11800,0.5871988912351672,0.587118475334446,0.5964689167629436
11900,0.5870713792765859,0.587105087536754,0.5965950937859291
12000,0.5872565533641679,0.5870919648494511,0.5967242230551698
12100,0.5874050025984724,0.5870797215238903,0.5968397014472852
12200,0.5873664763930277,0.5870674161098405,0.5969880546980351
12300,0.5872094140865468,0.5870557289455683,0.5971808279410109
12400,0.5872093138770865,0.5870443732096833,0.5974313324541759
12500,0.587422357742685,0.5870329339067851,0.5977553848400449
12600,0.587533548115128,0.5870215788994398,0.5981544133248574
12700,0.587422517250393,0.5870102958794791,0.598618000402107
12800,0.5871851985963769,0.5869993510861977,0.5991311999451082
12900,0.5871337304302371,0.5869888338486897,0.5996808302216554
13000,0.5874858409384036,0.58697888460484,0.6002533127231185
13100,0.5877547502872117,0.5869697055066702,0.6008358583930606
