,coherent,incoherent,nonadapting
0,0.7687481777567376,0.7687481670972138,0.768748144393804
100,0.7680550476490017,0.7680699257572374,0.7680984054449362
200,0.7669299926258146,0.7671425918350687,0.7671532298877238
300,0.7659780899589423,0.7668447472541138,0.7664507741896356
400,0.7657123389230515,0.7679313884618769,0.7664437854298749
500,0.7665092374064519,0.7709330833006833,0.7674734883255987
600,0.7686108076365905,0.7762016223081804,0.7697868592660885
700,0.7721592189620495,0.7839157031914802,0.7735436709545601
800,0.7772231882084558,0.7941466079062809,0.778822473452723
900,0.7838091761782421,0.8068643433849098,0.7856681023510534
1000,0.7918815291414056,0.8219677321706994,0.7940800483242304
1100,0.8013739697004526,0.8392868428948286,0.8039749083141969
1200,0.8121821898311011,0.8586209336736456,0.8152588892615846
1300,0.8241758595437126,0.8797444967623117,0.8278397597239442
1400,0.8372287294219601,0.9024090302712359,0.8416265267073234
1500,0.8512198692156232,0.9263537978000227,0.8571375906309527
1600,0.8660812147056117,0.9513843794213229,0.8739237731678655
1700,0.8816190935699396,0.9771842829780193,0.8909594234201635
1800,0.8976094603051535,1.003452118665004,0.9080306389751308
1900,0.9138749439375784,1.02994590345339,0.9256986992710449
2000,0.9302822403271956,1.056476248916057,0.9452618312251077
2100,0.9467393853204829,1.0828995667556216,0.966920940376874
2200,0.9631930528928493,1.1091115676302703,0.9893156338056363
2300,0.9796259529285583,1.1350407691931694,1.0120051120125186
2400,0.9960112163922099,1.1605277598796395,1.0348955605703636
2500,1.0121270570824341,1.1852545778732535,1.0581911318053745
2600,1.0278222714800225,1.209066663756854,1.08215085380131
2700,1.0430297280045293,1.2319992622189584,1.1061610104193038
2800,1.0577499168728488,1.2541917764578714,1.1297817416727785
2900,1.0720299098721002,1.275445770157621,1.152894572521438
3000,1.0857811871984246,1.2956094082908474,1.1756398124032392
3100,1.0989056485519495,1.3146664300815287,1.198230218025415
3200,1.1113674205990822,1.3327101193079371,1.2201624485275486
3300,1.1231754991320386,1.3498986092707645,1.2409654375193317
3400,1.1343829997754296,1.3660521547505717,1.2605681407410305
3500,1.1450780800263338,1.380966135592363,1.279270431305829
3600,1.155109743412046,1.3946154925153171,1.2972590662456898
3700,1.164345513311981,1.4071449417391146,1.3140256911850423
3800,1.1727578822749936,1.4188612971298808,1.329341942598118
3900,1.180419109632578,1.430015483974706,1.343250196712156
4000,1.1874971709420918,1.4401773678211938,1.3560475118723185
4100,1.194233883462016,1.4490996891203543,1.3679674154905164
4200,1.2005039658828514,1.45689307800097,1.378641698060052
4300,1.2060456648478797,1.4640117037601663,1.388060130656313
4400,1.2108124850571642,1.4707006209502382,1.3963455352199003
4500,1.2149389765531347,1.4764840648856006,1.4035805195899231
4600,1.2187128301963648,1.4812102536766794,1.4097246569757378
4700,1.222055147215748,1.4850444643096377,1.4148691767763693
4800,1.2248263247169024,1.4884539875145628,1.4192223417907615
4900,1.2270432439448893,1.4915251862787906,1.42295322831529
5000,1.2288031962446124,1.4938138126217857,1.4261534017483124
5100,1.2301934534569572,1.4951860035315456,1.4289156307312971
5200,1.2311543872118225,1.4958261352595883,1.4313114208432651
5300,1.231693861787882,1.496232687860994,1.4333737242033127
5400,1.2318515162684822,1.4966035674963365,1.4351339094679085
5500,1.2316922429360322,1.4963575305829149,1.4366182717801699
