,coherent,incoherent,nonadapting
0,0.7453653287880344,0.7453665158757553,0.7453653287880344
100,0.7452125550652892,0.745204164035436,0.7452125550652892
200,0.7447160691085633,0.744670762922359,0.7447160691085633
300,0.7442739892429509,0.7442660368052266,0.7442739892429509
400,0.7441957354307616,0.7444083375547634,0.7441957354307616
500,0.7447039866554434,0.745382279968017,0.7447039866554434
600,0.7459513145247085,0.7473810776609148,0.7459513145247085
700,0.7480203914904278,0.7505071664098584,0.7480203914904278
800,0.7509551593929982,0.7547991195295379,0.7509551593929982
900,0.7547666046508092,0.7602510409255037,0.7547666046508092
1000,0.7594421699013308,0.76682218340738,0.7594421699013308
1100,0.7649293670625794,0.7744456513661464,0.7649293670625794
1200,0.7711677073393589,0.7830251850779789,0.7711677073393589
1300,0.7780987876115513,0.7924569798487662,0.7780987876115513
1400,0.7856709639965054,0.8026506255686355,0.7857042736699088
1500,0.7938970065973522,0.8135071139328335,0.7944832027745322
1600,0.8026294084127226,0.8249191738852496,0.803762132470019
1700,0.8116973137749742,0.8367720898439706,0.8128876911839553
1800,0.8209723229498116,0.8489445872528147,0.8217571437286467
1900,0.8303670858306855,0.8613097310356307,0.8308043118438503
2000,0.8398337520019007,0.8737274653415318,0.8409858363673519
2100,0.8493623702862252,0.8860451210744059,0.852608553770985
2200,0.858979292003843,0.898381264650009,0.8644147283675697
2300,0.8687456116437678,0.9107857866957987,0.8761836743340258
2400,0.8785948161441709,0.9231640848276103,0.888016274864654
2500,0.8882300934554487,0.9352853608150874,0.9001623051411703
2600,0.8975772372921779,0.9468031862033887,0.9122972873050182
2700,0.9066935658458255,0.9577434752205571,0.9242349997523513
2800,0.9156282212947221,0.9684776988174917,0.9359444229107691
2900,0.9242581898451447,0.9791050678637176,0.9475095595531938
3000,0.9325500284298813,0.9894431119207973,0.9589196117738271
3100,0.9405124115021528,0.9990419923191196,0.9699185939023662
3200,0.9482108349808976,1.007735991673441,0.9803718783690293
3300,0.9555839778642601,1.0160962334470838,0.9903011127743698
3400,0.9625151678347105,1.0243790923293736,0.999877742257716
3500,0.9689571202916143,1.032443453602818,1.0093420651461165
3600,0.9749299024408354,1.03976345355177,1.0184182679750926
3700,0.9805190981662567,1.0459246586250077,1.0267660241151555
3800,0.9858743188659097,1.0516833340285672,1.0343575146180302
3900,0.9910613398937688,1.0574715310556588,1.0414686621836424
4000,0.9958066940710074,1.0631824514132437,1.048521561840335
4100,0.9999810549570539,1.0681840679526386,1.0551275975086813
4200,1.0036708330551414,1.0719623967556626,1.0608617407700929
4300,1.0071677049848171,1.0754178094730302,1.0657133464386437
4400,1.0104968050476308,1.0789555185762565,1.0700706020926474
4500,1.0133919797034814,1.0824102400260716,1.0745286398130163
4600,1.0157969561641693,1.085069697085449,1.0785656074836012
4700,1.0178280897755552,1.0868529880227649,1.0816237777481008
4800,1.0197587091537783,1.0885131067545815,1.08393501985729
4900,1.02158737015436,1.090222948542961,1.086453122560868
5000,1.0229899643799292,1.0916972604300528,1.089087822521088
5100,1.0238426828437321,1.092359155234847,1.0912728489686168
5200,1.0242520841852216,1.0926118322898535,1.0929965115927538
5300,1.0245542718800784,1.0928612546155791,1.094603597286576
5400,1.0251019080498103,1.093106807190884,1.0962548363157323
5500,1.0254308821522347,1.0929873868153528,1.097606977801728
5600,1.0252523499433668,1.0921945176692773,1.0985973673422669
5700,1.0246372986712489,1.0912445752711353,1.0993367002583623
5800,1.0240019391022481,1.0904136274615104,1.09999543007987
5900,1.0235595324995883,1.0896371476970441,1.1004153217756147
6000,1.0228620558525023,1.0885098185863216,1.1005947071504354
6100,1.021783389192079,1.0866829046674225,1.1005468283692859
6200,1.0204523104145917,1.0847653858535953,1.1002980394121014
6300,1.019236623931701,1.0831416810227634,1.0998944814931186
6400,1.018142182989822,1.081762681912104,1.0993729708617774
6500,1.0168129420721728,1.0801440684842136,1.0987574712189498
6600,1.0151359084951528,1.0777067196565768,1.0980618861297946
6700,1.0132429294995384,1.075157865249407,1.0972929478217162
6800,1.0115120332440353,1.073023773675122,1.096449312220331
6900,1.0101648668041214,1.071283308925782,1.0955332850025747
7000,1.0086813136709822,1.0693796676768743,1.094545921190927
7100,1.0067554621613934,1.066681486271694,1.0934825870230311
7200,1.0044552568180574,1.0639888130706494,1.0923438242594516
7300,1.0022255010571965,1.061714981132458,1.0911315481328345
7400,1.0006491150869388,1.0597635284813132,1.0898441139129798
7500,0.9991252868264004,1.057552160087364,1.0884528896554173
7600,0.9972666528338545,1.0548923180944463,1.086929082560476
7700,0.9951354551169276,1.052416478740492,1.0854064648200137
7800,0.993192699471132,1.050288713569947,1.083952066993419
7900,0.9916074662543709,1.0483312456785276,1.0825448138187028
8000,0.9899394618670853,1.046073871959967,1.0810751585331317
8100,0.9881022871062604,1.043668542077837,1.0793693105596713
8200,0.9862291874773309,1.0415069200251872,1.0775229447069838
8300,0.9846242937237248,1.039666036214973,1.0757679055842415
8400,0.9831749595122402,1.0379509095497752,1.0741726129613216
8500,0.9816436648249471,1.035946010593252,1.0726331799093558
8600,0.979979144322136,1.0338138957240102,1.0708721499025513
8700,0.9783032280982151,1.0319633291424173,1.0686908755543982
8800,0.9769086145887939,1.0305001268311644,1.066494498179292
8900,0.9758798574704334,1.0292380170899427,1.0643836734768168
9000,0.9747946825518539,1.0277053315556008,1.0622437117350043
9100,0.9734272728307943,1.0258482369441595,1.0598036882689974
9200,0.9718359994001264,1.0242531109862487,1.0572671711492705
9300,0.9703650634491379,1.0231579294552697,1.055005429855635
9400,0.9695260618694455,1.022415431519503,1.0529829026226136
9500,0.9688809709335124,1.02149106285968,1.0508331421134953
9600,0.9680194364260486,1.0200112609826264,1.0487334920508615
9700,0.9669451693529996,1.018707873932875,1.0468908900618221
9800,0.9660082441991505,1.0179272314439238,1.0453314962536817
9900,0.9654763052466423,1.0175612050855627,1.0439468503851934
10000,0.9649396264318945,1.0170481339760702,1.04251032630929
10100,0.9642909317744788,1.0160020682421493,1.0410611089627912
10200,0.9636100683980409,1.0151412884748015,1.0398532522037882
10300,0.9631450455475891,1.0147214111603158,1.0389645302228883
10400,0.962874890354727,1.0146036575436679,1.0382826037380495
10500,0.9625684062719904,1.0142650851247461,1.037504269423738
10600,0.9621502885968856,1.0136415020048455,1.0364046248607726
10700,0.9616929847955992,1.0132324656915066,1.035456792107673
10800,0.961416869516022,1.0131538097445314,1.0349622116398736
10900,0.9614662111537549,1.0132352331889998,1.0348292297521344
11000,0.9615196516924847,1.013068709276852,1.0345723047518327
11100,0.9613697885072271,1.012802549408932,1.033840389616471
11200,0.9610322267841218,1.0127378626891657,1.0332367668247144
11300,0.9607456876603504,1.01290985404046,1.033024135575033
11400,0.9609007873523163,1.0131398630814246,1.0331007078972922
11500,0.9612319342357444,1.0131324025198245,1.0330013110493421
11600,0.9613739248360725,1.0130997232127241,1.0323831627373419
11700,0.9612789030373152,1.0132615610221574,1.0318239500053723
11800,0.961182761471007,1.013634008760193,1.031509703714213
11900,0.9614792785849277,1.0140429444565862,1.0313043372276802
12000,0.9618724449074988,1.0141651727011285,1.0307655363241726
12100,0.9620950851942385,1.0141283817611575,1.0298295158025246
12200,0.9621350925589093,1.0143197671674185,1.0290955072239545
12300,0.962204833474373,1.0148637882056555,1.028812325639718
12400,0.9626142634086615,1.0156091787507062,1.0287977229723746
12500,0.9630967634821539,1.0161293389922537,1.0284846532074474
12600,0.9633837586015047,1.0161196773012091,1.028067851643769
12700,0.963441924352104,1.0161980252768683,1.027955895110471
12800,0.9634656179074119,1.0166409587063658,1.0281573491217373
12900,0.9638462012502859,1.0173378255160888,1.0284216901543495
13000,0.964480336607476,1.0177984675726803,1.0284926983612375
13100,0.9649117136595697,1.0178662066917377,1.0286375186468566
13200,0.9649936973725572,1.0180678677653372,1.0289242427377492
13300,0.9648974442770165,1.018554764091268,1.0292688742688076
13400,0.9651104891817168,1.0191789082748284,1.0294685450394214
13500,0.9657830495201849,1.0195130770577452,1.029584824604921
13600,0.9663078206433711,1.0195784385820328,1.0296818904307081
13700,0.9664540236237597,1.0197976441145076,1.029770214957836
13800,0.9663639418377484,1.020296590462587,1.0298933877034258
13900,0.9665503249371294,1.020923861002132,1.0301201854428745
14000,0.9671370624025566,1.021256463000537,1.0304738734420062
14100,0.9675725505754915,1.021202864733823,1.030964237750776
14200,0.9677032339704145,1.0212869992278153,1.0315869648132352
14300,0.9676835332282698,1.0217325404937092,1.0323199616072811
14400,0.9679439185695338,1.0224185818753697,1.0331550972283337
14500,0.9683820021539117,1.0228800488402647,1.0340731657886544
14600,0.9686695086735168,1.0227209571442812,1.0350496059472771
14700,0.968760751173217,1.022595662874413,1.0360647235347749
14800,0.9688156154342512,1.0228946540545973,1.0370989533829633
14900,0.969115571343803,1.0235611127962405,1.0381331362245645
15000,0.9694794869578172,1.0240949454655555,1.0391546642706233
15100,0.9696777629997959,1.0239145255217343,1.0401572128770245
15200,0.9696703545028604,1.023710311444377,1.0411405759336985
15300,0.9695983916376598,1.0239012436232149,1.0421084893323098
15400,0.9697631257636171,1.0244304483187423,1.0430596181841658
15500,0.9700515647455491,1.0247910668150848,1.043983246712423
15600,0.9702182448311799,1.0245759633558036,1.0448628248122107
15700,0.970245319290625,1.024439676589045,1.0456814395705565
15800,0.9702705859441361,1.0246220915383342,1.0464129182006239
15900,0.9704306244942426,1.02500368646355,1.047049634037316
16000,0.9705594335026166,1.0251202204622143,1.0475819507210744
16100,0.9706152820977306,1.0249460970833433,1.0479911992285742
16200,0.9706300237897532,1.0249017331952317,1.0482700042395399
16300,0.9706924822418507,1.0250594577225003,1.048403194617331
16400,0.9707686709552844,1.0252535549757456,1.0483775822633514
16500,0.9708111543409003,1.025197695758434,1.0481946390347185
16600,0.9708213030909031,1.0251208888232817,1.0478553335442722
16700,0.9708336454756717,1.0251362191282547,1.0474101271824063
16800,0.9708669685855095,1.025205922807478,1.0469333059085641
16900,0.9708866775779696,1.0251916185919943,1.0464768689625221
17000,0.9708833953195762,1.0251388600818168,1.046076668083541
17100,0.9708650044025647,1.025115887132118,1.0457465141909181
17200,0.9708559911271403,1.0251179446674565,1.0454883350819943
17300,0.9708569296312705,1.0250943866853215,1.0452972208170173
17400,0.9708463170064212,1.0250014944894985,1.0451644872309669
17500,0.9708188404444119,1.0249145540738407,1.0450790602224336
17600,0.9707811506580939,1.024888340109475,1.0450286957772674
17700,0.9707514958350663,1.0249255279403338,1.0450030605309681
17800,0.9707301796584142,1.0249766853250861,1.0449901140278972
17900,0.9707004069720716,1.024940262077202,1.0449808213823002
18000,0.9706583486581444,1.0247634063993418,1.0449664681788327
18100,0.9706094536698636,1.0246162542783037,1.0449388397771107
18200,0.9705679187800328,1.0245972342814091,1.0449106903003171
18300,0.9705332109216911,1.0246772499190755,1.0449168791536994
18400,0.9704920735117878,1.024699648717071,1.044982020942895
18500,0.9704409883642809,1.024522240203628,1.0451175267069122
18600,0.9703848618152245,1.024363445110293,1.045324354356422
18700,0.9703366954332714,1.024322756322813,1.0456002338033217
18800,0.9702965709658476,1.0243655534828902,1.0459346450419982
18900,0.9702520591198452,1.024328107092121,1.046317516111824
19000,0.9701998474510791,1.024185306416588,1.0467314930152574
19100,0.9701440241881053,1.0240876981628932,1.0471655631442576
19200,0.970095858167134,1.0240544064389174,1.047610795005165
19300,0.9700552940334483,1.0240302949331874,1.048050199585811
19400,0.9700123855837633,1.0239377729277273,1.048473686198339
19500,0.9699649775572735,1.0238495545889859,1.0488740362863576
19600,0.9699157688567843,1.0237989214919476,1.0492405435279792
19700,0.9698722186231848,1.0237759637724597,1.049571571263822
19800,0.9698344040064845,1.023731646287385,1.0498706924809147
19900,0.9697957418960759,1.0236617074220462,1.0501438880150247
20000,0.9697551246245459,1.02360733263663,1.0503906362822581
20100,0.9697143304903273,1.023570615862,1.0506025271076511
20200,0.9696778719690508,1.0235326314141622,1.0507648907692018
20300,0.9696453249351414,1.0234866141851882,1.0508658823992407
20400,0.9696127448745748,1.0234459453925804,1.0508907433370596
20500,0.9695793792718684,1.0234095503086083,1.050821302539265
20600,0.9695467758901647,1.0233749694743857,1.0506485138505972
20700,0.9695184337204745,1.0233424041730435,1.0503624824544666
20800,0.9694931594963161,1.0233126416154015,1.049953040644299
20900,0.9694683394200404,1.023285536177156,1.0494144689983436
21000,0.9694434370119648,1.0232605176562155,1.0487435650743335
21100,0.9694194235656568,1.0232378464390464,1.04794338426647
21200,0.9693987780119339,1.0232180734607748,1.047067136633796
21300,0.9693811643109438,1.0232003031397419,1.046190353770906
21400,0.9693646246730356,1.0231842348867957,1.0453640577092838
21500,0.9693497429001144,1.0231705464482264,1.0446187559449016
21600,0.9693365835275906,1.0231589487719563,1.0439679642936448
21700,0.9693247025108177,1.0231492307075871,1.043413759137232
21800,0.9693140354868832,1.0231410533482888,1.0429521896924057
21900,0.969305275617756,1.0231343686389303,1.0425743352535246
22000,0.9692981731799948,1.0231291330172108,1.0422702477892958
22100,0.9692927237201961,1.0231253806203715,1.042026768732943
22200,0.9692882002620248,1.0231230462028438,1.041832719011896
22300,0.9692851708315651,1.0231219761056765,1.041676068247512
22400,0.9692836657378782,1.0231218107189868,1.0415462032158025
22500,0.9692833677468373,1.0231226661963086,1.0414329847000625
22600,0.9692842097584239,1.0231244589917365,1.0413283453201752
22700,0.9692860316071036,1.0231270556220247,1.041236738177824
22800,0.9692879868374422,1.0231303860118148,1.0411695433774586
22900,0.9692911690220489,1.023134318199453,1.041129153791677
23000,0.9692957087322187,1.0231394637201954,1.0411090434352817
23100,0.9692993914839743,1.0231456432294848,1.0410976896704645
23200,0.9693031319920657,1.0231524867684851,1.0410806562926587
23300,0.9693074388953558,1.0231604712635172,1.04104265968161
23400,0.9693118784673739,1.0231694245828116,1.0409686201136303
23500,0.9693162746640026,1.0231790972863266,1.040845169410452
23600,0.9693211096821803,1.023189643440091,1.0406582807896734
23700,0.9693260850322929,1.0232010280314539,1.0403962985850248
23800,0.9693308348111669,1.023213435988923,1.040047416777536
23900,0.9693358606700658,1.0232268834422957,1.039604977296678
24000,0.9693410730347478,1.0232399718856282,1.0390627917209614
24100,0.9693463643620452,1.023252746789422,1.0384309624036852
24200,0.9693519689094523,1.023266643628645,1.0377694479392696
24300,0.9693579895269717,1.0232809814622794,1.0371441046387841
24400,0.9693646105121833,1.0232948443553682,1.0365987442914064
24500,0.9693714958762649,1.023308127368465,1.0361563116757289
24600,0.9693785023714224,1.0233209735361406,1.0358181042277765
24700,0.9693859212947779,1.023332996736216,1.0355745575309152
24800,0.9693934382701213,1.0233439663871118,1.0354096691151184
24900,0.9694009974563967,1.0233541170086566,1.035304832502238
25000,0.969409009432307,1.0233641182773208,1.0352392599000122
25100,0.9694170070529193,1.0233726442341216,1.0351926820684518
25200,0.9694246771663168,1.0233798496165603,1.0351447486017742
25300,0.9694322220297611,1.0233876991117064,1.035076889545809
25400,0.9694394894381306,1.023395698097908,1.0349723964944406
25500,0.9694464200669848,1.0234036380988591,1.0348159131034613
25600,0.9694525793914842,1.0234107817066964,1.0345911544827493
25700,0.9694584179969278,1.0234176255337482,1.0343481266008083
25800,0.9694646018818113,1.0234238752089047,1.0341370310342484
25900,0.9694699919653832,1.0234296763617534,1.0340192214462152
26000,0.9694744301920333,1.0234351518351372,1.0340264775511443
26100,0.9694786855581508,1.0234404172711467,1.034168093296555
26200,0.9694824652155549,1.0234454539520446,1.034438035663244
26300,0.9694854250088624,1.0234502117388702,1.0348280876229885
26400,0.9694884161857259,1.0234546267754108,1.0353239032721027
26500,0.9694913979466385,1.02345901178362,1.0359073877559368
26600,0.9694940173975347,1.0234628559201653,1.0365553776461327
26700,0.9694967861709415,1.0234664977679504,1.0372586968099688
