,coherent,incoherent,nonadapting
0,0.7060357224139842,0.7060355605493119,0.7060357224139842
100,0.7047187974811201,0.7046306223827312,0.7047187974811201
200,0.7031460344806828,0.7030637088487006,0.7031460344806828
300,0.7017230583580192,0.7018974928621096,0.7017230583580192
400,0.7007578498679118,0.7013091182838296,0.7007578498679118
500,0.7004497511036045,0.7016244651736646,0.7004497511036045
600,0.7009298250660917,0.7029713993266435,0.7009298250660917
700,0.7022642848153813,0.7054541720724053,0.7022642848153813
800,0.704474100379253,0.7090982842273785,0.704474100379253
900,0.707550910059217,0.7138228497405877,0.707550910059217
1000,0.7114651846362486,0.7195660534588221,0.7114651846362486
1100,0.7161800184761676,0.7262840450657047,0.7161800184761676
1200,0.7216194880516653,0.7338908599681554,0.7216194880516653
1300,0.7277004602766537,0.7422455916721463,0.7277004602766537
1400,0.7343541681871526,0.7512232510857507,0.7343541681871526
1500,0.7415247505294359,0.7607190668132497,0.7414593787331922
1600,0.7491341467150708,0.7706481211901096,0.7487384150683645
1700,0.7570777678990455,0.7809483265231943,0.7566455799681626
1800,0.7652641569403483,0.791585992580768,0.7654329954148807
1900,0.7736167145808319,0.8023714629825767,0.7749951326816396
2000,0.782073014393389,0.8131309819825824,0.7848809498797711
2100,0.790584067852405,0.8237588743694695,0.7945299253926315
2200,0.7991135774870644,0.8342143116412748,0.8043376838264936
2300,0.8076373281438826,0.8445181852761282,0.8146398321991851
2400,0.816157343517915,0.8547501750270375,0.8254331958265025
2500,0.8245208339938852,0.8649637666447089,0.836410150612301
2600,0.8325855328474647,0.8748682783876699,0.8469766556265006
2700,0.8403257417583768,0.8842521307478975,0.8569665121236014
2800,0.847827525895137,0.8931266450134002,0.8669273942891551
2900,0.8552660487833385,0.9017152861881276,0.876886689797596
3000,0.8625446599194865,0.9101357132441773,0.8865889001089483
3100,0.8693841693283284,0.9180757124138843,0.8956769825836057
3200,0.875683028712219,0.9254206632578251,0.9044215997368549
3300,0.8815217839622428,0.9322336083656607,0.9130224052816455
3400,0.8871571454908809,0.9387475479146272,0.9213797599322155
3500,0.892805853460218,0.9450583347692197,0.9291828970969866
3600,0.8980784613509574,0.9508461702987553,0.9365522693471177
3700,0.9027381861360668,0.955945961004157,0.9436065416357924
3800,0.9068314812272987,0.9604152719828118,0.9503378564194103
3900,0.910679185530313,0.9645294178024427,0.9566507830584075
4000,0.9145865911108817,0.9686602893373918,0.9623854395056926
4100,0.9181374716023507,0.9724618722083803,0.9676089412984803
4200,0.9211107610805327,0.9755900680585456,0.9724298870840211
4300,0.9235551060958344,0.9780644668388166,0.9768441767924546
4400,0.9257801473168668,0.9802481671325659,0.9807545116932972
4500,0.9280492681397321,0.9825074256662941,0.9841205194394219
4600,0.9299778497967869,0.9843888228781705,0.9870267258844906
4700,0.9314518958127307,0.9856818331307782,0.9895076577527249
4800,0.9325582565108712,0.9864759182081491,0.9916504464812761
4900,0.9335511356832215,0.987151112393856,0.9935087502734616
5000,0.9343642850880141,0.9878210308836968,0.9951156591726367
5100,0.9348830089666924,0.9881265969584977,0.9964886121921219
5200,0.93512777792766,0.9879994675177531,0.9976371114299797
5300,0.9351896575020346,0.9875702103777065,0.9985652113606965
5400,0.9351373976580516,0.9871322545820953,0.9992719728847469
5500,0.934880181992773,0.9866119429763517,0.9997595261652689
5600,0.9343646673350677,0.9857684768586403,1.0000264552004243
5700,0.9336103533341227,0.9845523811004863,1.0000729010108698
5800,0.9327097487499709,0.9830997228497336,0.9999022318922115
5900,0.9318335384835892,0.9817312265695911,0.9995174787425812
6000,0.9310347327861866,0.980577968956327,0.9990103557347106
6100,0.9300245218083373,0.9791832721475598,0.9983793170815288
