,coherent,incoherent,nonadapting
0,0.6912806198273133,0.6912747197715658,0.6912806198273133
100,0.6916407960685967,0.6916300415284834,0.6916407960685967
200,0.6910638312083507,0.6910529670958364,0.6910638312083507
300,0.6899300617999414,0.6898428040548167,0.6899300617999414
400,0.6893314167285629,0.6890415520311154,0.6893314167285629
500,0.6888679928635574,0.6884298010999823,0.6888679928635574
600,0.6881619475894948,0.6875179700582498,0.6881619475894948
700,0.6873262744474755,0.6863698003296653,0.6873262744474755
800,0.6867937355139618,0.6854274309613915,0.6867937355139618
900,0.6865068876151186,0.6848071355116312,0.6865068876151186
1000,0.6861703049800938,0.6841056087712263,0.6861703049800938
1100,0.6857690979870054,0.6832287765936511,0.6857690979870054
1200,0.6855226365545998,0.682375072284747,0.6855226365545998
1300,0.68558568550907,0.6819688601346839,0.6855522695043068
1400,0.6856783060870169,0.6818144544397504,0.6856143481709486
1500,0.6857294900761772,0.6814401556078064,0.6857097736942702
1600,0.6858344030592052,0.6807662926361283,0.6859091086888388
1700,0.6861574772955905,0.6801174897498264,0.6861726107877462
1800,0.6865407781547598,0.6800991931299383,0.6864677302198728
1900,0.6868858475773462,0.6802831103117162,0.6868053439888678
2000,0.6872102926576563,0.6802039807187116,0.6871725754335921
2100,0.6876418815418701,0.6799247371791454,0.6875516568657005
2200,0.6883102840223587,0.6799374803106987,0.687934893574639
2300,0.6889492916976788,0.6801843103367777,0.6883210209387766
2400,0.6893627912799102,0.6803236609601416,0.6887151803104177
2500,0.6895604131651508,0.6803619135305923,0.6891000620712482
2600,0.689757113210933,0.6805230466008915,0.6894559752921237
2700,0.6903459494372183,0.6808144947497,0.6897768115985055
2800,0.6911319136353026,0.6810493782417937,0.6900700251234271
2900,0.6916454169418382,0.6812054126807644,0.6903566154498758
3000,0.6918743502093766,0.6813946365245429,0.690551615215327
3100,0.6922248853307192,0.681706046580268,0.6906431814556675
3200,0.692824360141278,0.6819956198680227,0.6908078641143781
3300,0.6932758660346288,0.6822345766202805,0.6911394818483099
3400,0.6935237632998855,0.6824663274241255,0.6916473917445
3500,0.6937592138011255,0.6827592503451749,0.6922565456473634
3600,0.6941789905476622,0.6830437859203665,0.6928076167491373
3700,0.694524129347883,0.6832780681995257,0.6930919776223794
3800,0.694704134343903,0.6834791892591022,0.6932858255500095
3900,0.6948023678954381,0.6837158937405999,0.6936923715327531
4000,0.6950104467702579,0.6839717319397784,0.6943658375248332
4100,0.6951933243536856,0.6841889680314053,0.6951074575470564
