,coherent,incoherent,nonadapting
0,0.7463557514687388,0.7463586262355039,0.7463557514687388
100,0.7462166575180553,0.746213534692384,0.7462166575180553
200,0.74573556021117,0.7457687197304683,0.74573556021117
300,0.7453098916417051,0.7455280198091601,0.7453098916417051
400,0.7452572799204118,0.7458921632895207,0.7452572799204118
500,0.7458042275573352,0.7471338506423199,0.7458042275573352
600,0.7470974264519229,0.7494270031086656,0.7470974264519229
700,0.7492255174692838,0.7528666586495568,0.7492255174692838
800,0.7522253019440559,0.7574888219305509,0.7522253019440559
900,0.7561051447963918,0.763280991571926,0.7561051447963918
1000,0.7608426151262312,0.7701945666250997,0.7608426151262312
1100,0.7663989678968893,0.7781581876971416,0.7663989678968893
1200,0.7727178370696755,0.7870795935880984,0.7727178370696755
1300,0.7797271994692515,0.7968500420435374,0.7797236126363807
1400,0.7873549021707855,0.8073849808313813,0.7873318209958499
1500,0.7955256527980276,0.8185421892084471,0.7954758076828384
1600,0.804161557481096,0.8301761249943448,0.8041098582972245
1700,0.8131824476973412,0.8421736960514957,0.8132091330690665
1800,0.8225059893440934,0.854453119915,0.8227697242991339
1900,0.8321410909112111,0.8669627691846793,0.8329390840503992
2000,0.8420645526875645,0.8796731302295426,0.8437182088653576
2100,0.8520747106654676,0.8923976332719348,0.8548006526467468
2200,0.8620151512687896,0.904952263371112,0.8659764416261161
2300,0.8717753659066944,0.9172441340337973,0.8771326910966574
2400,0.8812887747401491,0.9292662757911724,0.8882497909479172
2500,0.8905308097786349,0.9410927374839636,0.8993976188214031
2600,0.8995171109622567,0.9528466590495295,0.9107318201168444
2700,0.9083018589644689,0.9643223867817232,0.9224474033642655
2800,0.916976261774131,0.9751970552351601,0.9341021914895856
2900,0.925667225108178,0.985406602247076,0.9453810187721877
3000,0.9343155974802069,0.9951438625019761,0.9562952079357647
3100,0.9424818979104517,1.0047909314652848,0.9669856205974298
3200,0.9502123814827531,1.0141359616428003,0.9773308951027411
3300,0.9575320928691974,1.022725481154955,0.9872662469915734
3400,0.9644657590145791,1.0304715545103889,0.9967858619011999
3500,0.9710143666591712,1.0376427773988532,1.0059233007277735
3600,0.9771457219016222,1.0448093458873333,1.0146321344266813
3700,0.9828686902956572,1.051824332271129,1.0228052107312982
3800,0.9882393654259647,1.0580034485166399,1.0303958524834012
3900,0.9933817553366123,1.063173041082225,1.0374179044458658
4000,0.9981560778113426,1.0676884147350882,1.0439439666633858
4100,1.002420377684816,1.0723844095291915,1.0500767634352095
4200,1.006131864488063,1.0771484061950647,1.0556843348417881
4300,1.009344989735206,1.0810670107132463,1.0606959640814428
4400,1.0122100026031642,1.0839405577967482,1.0651470387363489
4500,1.0149719323688524,1.0862652842948062,1.0690932113151945
4600,1.017731104712654,1.0890034197287413,1.0725220876922932
4700,1.0200664803155972,1.0915593306475717,1.075510638954383
4800,1.021862182578921,1.0933141426038437,1.0780833691689393
4900,1.0232803414921403,1.0943354679698352,1.0802727111926227
5000,1.0246313627517978,1.0952749914945843,1.0821513255605253
5100,1.0257213086606323,1.0963597581956979,1.0837467420505835
5200,1.026459481323982,1.0969648884282701,1.0850804727563859
5300,1.026894467939962,1.0969718869424747,1.0861688332543673
5400,1.0271797379249097,1.0966451835781734,1.0870224822363233
5500,1.0273505006354848,1.0964705475974295,1.0876516378755758
5600,1.0272552912878803,1.096140821520555,1.088067800504826
5700,1.0268308324379896,1.0953546971271553,1.0882817318305589
5800,1.0261213726874703,1.094125281975745,1.0882998292392476
5900,1.0252788850020154,1.0927582966993525,1.088130462151552
6000,1.0245313203139568,1.0916779353633919,1.0877809235382767
6100,1.0237529420242257,1.0905090525733538,1.0872605623473028
6200,1.0226714562485806,1.088857235194265,1.0866217823913669
6300,1.021233933871003,1.086713049308811,1.085951502407714
6400,1.01961299149763,1.0844514035010195,1.0853119012833325
6500,1.0181937255309825,1.0827344142303832,1.084732874740323
6600,1.0169696961400776,1.0812265168807131,1.0842233834868824
6700,1.0155018716784965,1.0791957033962385,1.0837836047381868
6800,1.0136383013523558,1.0765078675174762,1.0834063626010866
6900,1.0115350989424714,1.0736379124954893,1.0830796197593635
7000,1.009658545036851,1.0715503906900554,1.08278862755859
7100,1.00824259384678,1.0697945148406405,1.0825171923156764
7200,1.0066817372018817,1.0675679286785917,1.082250150788051
7300,1.0046791728505173,1.0648102325156819,1.0819727189223458
7400,1.0023461994104468,1.0621041874184045,1.0816709360583507
7500,1.0002056478839347,1.0600963940092119,1.0813324625759009
7600,0.9987209633298636,1.0580297242492729,1.0809487773182058
7700,0.9971909560659038,1.0556642909423253,1.0805101428141155
7800,0.9952694452558128,1.0531605280779837,1.0800088318732801
7900,0.9930519955929074,1.0509928241533057,1.0794388685554794
8000,0.991070729119001,1.0490150500549613,1.078781113468521
8100,0.9896332381867038,1.0469204973813917,1.0780257237267254
8200,0.9881173853815983,1.0446848960165742,1.0771639199350922
8300,0.98634217323675,1.0425132589643444,1.0761846513914812
8400,0.984445452542633,1.0407202499715,1.0750787115476017
8500,0.9828643152660452,1.0390588806640482,1.0738333319916062
8600,0.9815672253163101,1.0372474799652793,1.072447799702159
8700,0.9801866961440457,1.0352523971001686,1.0709255929612471
8800,0.978639361288067,1.033286828214107,1.0692649956693185
8900,0.9770674974914089,1.0317769855454564,1.067459044142748
9000,0.9758157838510807,1.0305795547421492,1.0656990881699684
9100,0.9748297702410327,1.0292458974261798,1.0640477210939707
9200,0.9737634098877879,1.0276741766751218,1.0620474401782527
9300,0.9725045705187448,1.026091221890983,1.0595528928471123
9400,0.9711712720230645,1.0249953937290903,1.056753455918445
9500,0.9701128090927279,1.0241983861061978,1.054175315178235
9600,0.9695425586078958,1.0232525769984953,1.052419412853673
9700,0.9689672969688325,1.0220716726149077,1.050817218694641
9800,0.9680902124903779,1.0208975354432386,1.0490064559225385
9900,0.9669525475479551,1.020228688290587,1.047030440329989
10000,0.9659348795130867,1.0198438727792696,1.0452705955200994
10100,0.965604436628468,1.0192817560643876,1.0438977359342825
10200,0.9655042563017318,1.0184491254037384,1.042505514152473
10300,0.9650900493767637,1.0175988000947949,1.0409941875996593
10400,0.9642914349043133,1.0172699578291293,1.0394764993591628
10500,0.9634880193965015,1.0172527104103062,1.0382298466730446
10600,0.9633536789946328,1.0170419254891914,1.0371238794163813
10700,0.9634272458584738,1.0165389221843348,1.0359983441219596
10800,0.9632606253090331,1.0160147207673837,1.0348425423675665
10900,0.9628462664193176,1.0160175432483998,1.0337531201851196
11000,0.9625321284806626,1.0162680229910968,1.0329180165350498
11100,0.9626340836093138,1.0163004224236576,1.032256927197916
11200,0.9627192190479189,1.0160446582661418,1.0314861881527848
11300,0.9626691913203285,1.0157881389908792,1.0305036217434373
11400,0.9625608220709643,1.0160517196647867,1.0294041928336661
11500,0.9626349338800775,1.0164982444697064,1.0284806522383803
11600,0.9628370433806399,1.0167034322366935,1.0278502615684402
11700,0.9629873386568539,1.0166243350042417,1.0271160992775399
11800,0.9630502025158456,1.0165669218582716,1.0263003312593664
11900,0.9631043777948622,1.0170239246649802,1.0254488793102503
12000,0.9633292866671255,1.0176091340454503,1.024544031984712
12100,0.9636952981790942,1.0179222330964486,1.0235875688806042
12200,0.9639890881710816,1.0179365493555075,1.0226227878155583
12300,0.9641261860594247,1.0179765950968598,1.021738866176845
12400,0.9641620606663831,1.0185467811389703,1.0209961181127987
12500,0.9642919576924636,1.0192350065346245,1.0204244575327877
12600,0.9647443599331071,1.0196154662917438,1.0200306240991344
12700,0.9652468139353377,1.019660823727662,1.0198080980512394
12800,0.9655409668471825,1.0197216235658624,1.0197393552528784
12900,0.9656062814919769,1.0203416756362458,1.0198045726160412
13000,0.9656560043082143,1.0210738844338663,1.0199779060713365
13100,0.9660798923034792,1.021471080709685,1.0202344668565786
13200,0.9666882127697068,1.0215130364979867,1.02055080129948
13300,0.967077296835992,1.0215812188208886,1.020902699253385
13400,0.9671484251701413,1.022216599786723,1.02126387157861
13500,0.9670986989759112,1.0229095908970511,1.02162079952546
13600,0.9674071102130977,1.0232591198511023,1.021955392265486
13700,0.9680772838907656,1.0232815563890825,1.0222863077423778
13800,0.9685536259344275,1.0233854373385258,1.0226712128053828
13900,0.9686380905582624,1.0240126585327418,1.0231534415997252
14000,0.9684959382006592,1.0246083398936672,1.0237533897781903
