,coherent,incoherent,nonadapting
0,0.7289496552856795,0.7289005387945238,0.7289496552856795
100,0.7288160445223948,0.7287291760317406,0.7288160445223948
200,0.7281962446788502,0.7280990873993803,0.7281962446788502
300,0.7276571389973109,0.7274237040180144,0.7276571389973109
400,0.7273508400049375,0.7270391227734547,0.7273508400049375
500,0.727483073929768,0.7271736464459676,0.727483073929768
600,0.7281794020372264,0.727974081621885,0.7281794020372264
700,0.7294994736580939,0.7295257541957841,0.7294994736580939
800,0.731473478883976,0.7318653186606043,0.731473478883976
900,0.7341006116365995,0.734996327063718,0.7341006116365995
1000,0.7373678012246647,0.7388951609864625,0.7373678012246647
1100,0.7412424196133638,0.7435265602921238,0.7412424196133638
1200,0.74567945506637,0.7488342428201777,0.7456775234335477
1300,0.7506467622546008,0.7547503159444034,0.7506310883177726
1400,0.7560547332483514,0.7612221848544177,0.7560203850602352
1500,0.7618257974588767,0.7681492092647829,0.7617855987069758
1600,0.7679048509234391,0.7754439759890994,0.7678983797237606
1700,0.7742589185839949,0.7830399213816206,0.7743615268191358
1800,0.7808893024424143,0.7908909833463709,0.7812210407066459
1900,0.787809960405976,0.7989850525040418,0.7885287581940248
2000,0.7948140481444675,0.8072697610669275,0.7960928606190489
2100,0.8017390179626979,0.8155699714113801,0.8037620230494595
2200,0.8085093450510902,0.8237670891916222,0.8114700090869467
2300,0.8151338681555276,0.8318080610775668,0.8192326392179563
2400,0.8217031977553207,0.839702954581337,0.8271446328426724
2500,0.8283872443516566,0.8475226357914665,0.8353461411456852
2600,0.8352024960530039,0.8553881732268782,0.8435886748862568
2700,0.8417466329042097,0.8631723850473118,0.85155965816328
2800,0.8478907152762667,0.8705615986290198,0.859212220143391
2900,0.8537599662108014,0.8774853313632006,0.8667426023034918
3000,0.8596052360429761,0.8841278993751523,0.8742917649825694
3100,0.8652117293755814,0.8907636799823586,0.8815422152986049
3200,0.8704691247694735,0.897101150196259,0.8883868993506235
3300,0.8754039396950216,0.9029634898373554,0.894904662341559
3400,0.8801510839850819,0.9083826605223101,0.9013359920896485
3500,0.8847387290755842,0.9135808407390623,0.9076472990190464
3600,0.888977270225304,0.9187390780537875,0.9135467649958332
3700,0.8927797059830935,0.9235052322772166,0.9189363638074545
3800,0.8961892840400315,0.9276477147192291,0.9239273162862743
3900,0.8993774443728036,0.9312128868272436,0.9288339885276174
4000,0.9025825537170322,0.934520450437205,0.9337351228584884
4100,0.9055923103637784,0.93802497148796,0.9381535647196997
4200,0.90812100545047,0.9413023766205676,0.9418976821555943
4300,0.9101526394841113,0.9439537608262782,0.9451307872725055
