,coherent,incoherent,nonadapting
0,0.7052057567395708,0.7052062573254901,0.7052057567395708
100,0.7038977155884155,0.7038801587647421,0.7038977155884155
200,0.702358168314013,0.7022949264547392,0.702358168314013
300,0.7009887685864576,0.7009482604643809,0.7009887685864576
400,0.7000914680216164,0.7002217034413641,0.7000914680216164
500,0.6998607631472537,0.7003629670955607,0.6998607631472537
600,0.700424160764891,0.7015143342473127,0.700424160764891
700,0.701845675837804,0.7037505198528076,0.701845675837804
800,0.7041439743957106,0.7070904582852737,0.7041439743957106
900,0.7073087817192282,0.7115125081998065,0.7073087817192282
1000,0.711309012711761,0.7169599683995248,0.711309012711761
1100,0.7160572181370387,0.7233486573250978,0.7160947746126172
1200,0.7214977402813286,0.7305967585623602,0.7215999126889989
1300,0.7276210862688401,0.7386102523184146,0.7277526734609723
1400,0.734374846224901,0.7472687643458982,0.7344783534391391
1500,0.7416645846481882,0.7564641534818649,0.7416879863881277
1600,0.7493552501690872,0.7661048397368189,0.7493106488168718
1700,0.7572726174633599,0.7761230152973624,0.7573219898405251
1800,0.7653042029919226,0.7864393794486004,0.7656979228467352
1900,0.7735447661885038,0.7969020281351359,0.7744354727396332
2000,0.7820340160709287,0.8073927683499295,0.7835375137049797
2100,0.7907141124431951,0.8178341037887826,0.7929213541276202
2200,0.7994346957346923,0.8281875317339068,0.8025237782612111
2300,0.8079578759662294,0.8384518957407341,0.8123072052886722
2400,0.81609611330646,0.8486563640465538,0.8222629737329915
2500,0.8240991382429347,0.8586861894776092,0.8322435265373735
2600,0.832129285880096,0.8683350751820474,0.8421013351899204
2700,0.8401412362242271,0.8775279352031924,0.8517493372379401
2800,0.8478923825929304,0.8863240404606246,0.8611585367844737
2900,0.8550225443250616,0.8949109015062063,0.8703557514295626
3000,0.8617328069622643,0.9033617813210538,0.8794209799819251
3100,0.8683405221108595,0.9113258791266292,0.8882663566683401
3200,0.8748978362298316,0.9186084518244884,0.896754302165609
3300,0.8812089246337239,0.9252629125138523,0.904888216151044
3400,0.8868507394568137,0.9315828541635205,0.9126885133161939
3500,0.891825239519788,0.9379187450680598,0.9201896187570944
3600,0.8966228770942369,0.9438566062395719,0.9274468193598621
3700,0.9014273789102789,0.9490894495173143,0.9343608290526623
3800,0.9061048527729372,0.9536467016465189,0.9407499591294054
3900,0.910210579353916,0.9578725351017683,0.9465854643023909
4000,0.9134470539230436,0.962120632072833,0.9519925427639776
4100,0.9164259487784463,0.9659422518020575,0.9571933574935986
4200,0.9194524235981847,0.9690973696835228,0.961990942629091
4300,0.9224613376762617,0.9716589779148588,0.9662574402739824
4400,0.9250239059464476,0.9740024303356297,0.970020274954365
4500,0.9267869751241555,0.9763955974526425,0.9734078596719002
4600,0.9283440413477765,0.9783784729364319,0.9764300082902616
4700,0.9298420475129063,0.9797449746753892,0.9789176785974173
4800,0.9311692025669969,0.9805922649283279,0.9809407412312252
4900,0.9320527926824691,0.9813184528783804,0.9827909862879033
5000,0.9326662867509784,0.9822059453295049,0.9844131231426404
5100,0.9331242274194208,0.9827517065840459,0.9857387398502774
5200,0.9334187638543245,0.9827100418626382,0.9867870200281342
5300,0.9334657901399318,0.9821810411547438,0.9876162254137256
5400,0.9332793787416099,0.9816101587345827,0.9882466116007194
5500,0.9329377693449676,0.9813083415107945,0.988636102251009
5600,0.9324607535215889,0.9807215583456561,0.9887755829056423
5700,0.9318318716511528,0.9796525019747163,0.9886871624120238
5800,0.9310075085264884,0.9782363173814279,0.9884204479922474
5900,0.9300226435524727,0.9769282247543639,0.9879635781226739
6000,0.9289486944283203,0.9757818459736257,0.9873058716044734
6100,0.9278144847577776,0.974362446218191,0.9864549797413644
6200,0.9266046146384394,0.9725492700065171,0.9854706675559073
6300,0.9252591981403651,0.9705125952573518,0.9844716547664751
6400,0.9236950045062848,0.9686978266819554,0.9835075531468452
